393.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,28.0000,2.0000,0.0000,3101277.0000,7.0000,-1.0000,-1.0000
394.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,23.0000,1.0000,0.0000,35273.0000,113.0000,-1.0000,-1.0000
395.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,24.0000,0.0000,2.0000,-1.0000,16.0000,-1.0000,-1.0000
396.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,22.0000,0.0000,0.0000,350052.0000,7.0000,-1.0000,-1.0000
397.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,31.0000,0.0000,0.0000,350407.0000,7.0000,-1.0000,-1.0000
398.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,46.0000,0.0000,0.0000,28403.0000,26.0000,-1.0000,-1.0000
399.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,23.0000,0.0000,0.0000,244278.0000,10.0000,-1.0000,-1.0000
400.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,28.0000,0.0000,0.0000,240929.0000,12.0000,-1.0000,-1.0000
401.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,39.0000,0.0000,0.0000,-1.0000,7.0000,-1.0000,-1.0000
402.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,26.0000,0.0000,0.0000,341826.0000,8.0000,-1.0000,-1.0000
403.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,21.0000,1.0000,0.0000,4137.0000,9.0000,-1.0000,-1.0000
404.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,28.0000,1.0000,0.0000,-1.0000,15.0000,-1.0000,-1.0000
405.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,20.0000,0.0000,0.0000,315096.0000,8.0000,-1.0000,-1.0000
406.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,34.0000,1.0000,0.0000,28664.0000,21.0000,-1.0000,-1.0000
407.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,51.0000,0.0000,0.0000,347064.0000,7.0000,-1.0000,-1.0000
408.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,3.0000,1.0000,1.0000,29106.0000,18.0000,-1.0000,-1.0000
409.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,21.0000,0.0000,0.0000,312992.0000,7.0000,-1.0000,-1.0000
410.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,3.0000,1.0000,4133.0000,25.0000,-1.0000,-1.0000
411.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,349222.0000,7.0000,-1.0000,-1.0000
412.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,394140.0000,6.0000,-1.0000,-1.0000
413.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,33.0000,1.0000,0.0000,19928.0000,90.0000,-1.0000,-1.0000
414.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,239853.0000,0.0000,-1.0000,-1.0000
415.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,44.0000,0.0000,0.0000,-1.0000,7.0000,-1.0000,-1.0000
416.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,343095.0000,8.0000,-1.0000,-1.0000
417.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,34.0000,1.0000,1.0000,28220.0000,32.0000,-1.0000,-1.0000
418.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,18.0000,0.0000,2.0000,250652.0000,13.0000,-1.0000,-1.0000
419.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,30.0000,0.0000,0.0000,28228.0000,13.0000,-1.0000,-1.0000
420.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,10.0000,0.0000,2.0000,345773.0000,24.0000,-1.0000,-1.0000
421.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,349254.0000,7.0000,-1.0000,-1.0000
422.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,21.0000,0.0000,0.0000,-1.0000,7.0000,-1.0000,-1.0000
423.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,29.0000,0.0000,0.0000,315082.0000,7.0000,-1.0000,-1.0000
424.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,28.0000,1.0000,1.0000,347080.0000,14.0000,-1.0000,-1.0000
425.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,18.0000,1.0000,1.0000,370129.0000,20.0000,-1.0000,-1.0000
426.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,-1.0000,7.0000,-1.0000,-1.0000
427.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,28.0000,1.0000,0.0000,2003.0000,26.0000,-1.0000,-1.0000
428.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,19.0000,0.0000,0.0000,250655.0000,26.0000,-1.0000,-1.0000
429.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,364851.0000,7.0000,-1.0000,-1.0000
430.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,32.0000,0.0000,0.0000,-1.0000,8.0000,-1.0000,-1.0000
431.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,28.0000,0.0000,0.0000,110564.0000,26.0000,-1.0000,-1.0000
432.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,0.0000,376564.0000,16.0000,-1.0000,-1.0000
433.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,42.0000,1.0000,0.0000,-1.0000,26.0000,-1.0000,-1.0000
434.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,17.0000,0.0000,0.0000,-1.0000,7.0000,-1.0000,-1.0000
435.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,50.0000,1.0000,0.0000,13507.0000,55.0000,-1.0000,-1.0000
436.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,14.0000,1.0000,2.0000,113760.0000,120.0000,-1.0000,-1.0000
437.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,21.0000,2.0000,2.0000,-1.0000,34.0000,-1.0000,-1.0000
438.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,24.0000,2.0000,3.0000,29106.0000,18.0000,-1.0000,-1.0000
439.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,64.0000,1.0000,4.0000,19950.0000,263.0000,-1.0000,-1.0000
440.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,31.0000,0.0000,0.0000,-1.0000,10.0000,-1.0000,-1.0000
441.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,45.0000,1.0000,1.0000,-1.0000,26.0000,-1.0000,-1.0000
442.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,20.0000,0.0000,0.0000,345769.0000,9.0000,-1.0000,-1.0000
443.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,25.0000,1.0000,0.0000,347076.0000,7.0000,-1.0000,-1.0000
444.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,28.0000,0.0000,0.0000,230434.0000,13.0000,-1.0000,-1.0000
445.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,65306.0000,8.0000,-1.0000,-1.0000
446.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,4.0000,0.0000,2.0000,33638.0000,81.0000,-1.0000,-1.0000
447.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,13.0000,0.0000,1.0000,250644.0000,19.0000,-1.0000,-1.0000
448.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,34.0000,0.0000,0.0000,113794.0000,26.0000,-1.0000,-1.0000
449.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,5.0000,2.0000,1.0000,2666.0000,19.0000,-1.0000,-1.0000
450.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,52.0000,0.0000,0.0000,113786.0000,30.0000,-1.0000,-1.0000
451.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,36.0000,1.0000,2.0000,-1.0000,27.0000,-1.0000,-1.0000
452.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,0.0000,65303.0000,19.0000,-1.0000,-1.0000
453.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,30.0000,0.0000,0.0000,113051.0000,27.0000,-1.0000,-1.0000
454.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,49.0000,1.0000,0.0000,17453.0000,89.0000,-1.0000,-1.0000
455.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,-1.0000,8.0000,-1.0000,-1.0000
456.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,29.0000,0.0000,0.0000,349240.0000,7.0000,-1.0000,-1.0000
457.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,65.0000,0.0000,0.0000,13509.0000,26.0000,-1.0000,-1.0000
458.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,0.0000,17464.0000,51.0000,-1.0000,-1.0000
459.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,50.0000,0.0000,0.0000,-1.0000,10.0000,-1.0000,-1.0000
460.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,371060.0000,7.0000,-1.0000,-1.0000
461.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,48.0000,0.0000,0.0000,19952.0000,26.0000,-1.0000,-1.0000
462.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,34.0000,0.0000,0.0000,364506.0000,8.0000,-1.0000,-1.0000
463.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,47.0000,0.0000,0.0000,111320.0000,38.0000,-1.0000,-1.0000
464.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,48.0000,0.0000,0.0000,234360.0000,13.0000,-1.0000,-1.0000
465.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,-1.0000,8.0000,-1.0000,-1.0000
466.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,38.0000,0.0000,0.0000,-1.0000,7.0000,-1.0000,-1.0000
467.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,239853.0000,0.0000,-1.0000,-1.0000
468.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,56.0000,0.0000,0.0000,113792.0000,26.0000,-1.0000,-1.0000
469.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,36209.0000,7.0000,-1.0000,-1.0000
470.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,0.0000,2.0000,1.0000,2666.0000,19.0000,-1.0000,-1.0000
471.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,323592.0000,7.0000,-1.0000,-1.0000
472.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,38.0000,0.0000,0.0000,315089.0000,8.0000,-1.0000,-1.0000
473.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,33.0000,1.0000,2.0000,-1.0000,27.0000,-1.0000,-1.0000
474.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,23.0000,0.0000,0.0000,-1.0000,13.0000,-1.0000,-1.0000
475.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,22.0000,0.0000,0.0000,7553.0000,9.0000,-1.0000,-1.0000
476.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,110465.0000,52.0000,-1.0000,-1.0000
477.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,34.0000,1.0000,0.0000,31027.0000,21.0000,-1.0000,-1.0000
478.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,29.0000,1.0000,0.0000,3460.0000,7.0000,-1.0000,-1.0000
479.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,22.0000,0.0000,0.0000,350060.0000,7.0000,-1.0000,-1.0000
480.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,2.0000,0.0000,1.0000,3101298.0000,12.0000,-1.0000,-1.0000
481.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,9.0000,5.0000,2.0000,-1.0000,46.0000,-1.0000,-1.0000
482.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,239854.0000,0.0000,-1.0000,-1.0000
483.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,50.0000,0.0000,0.0000,-1.0000,8.0000,-1.0000,-1.0000
484.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,63.0000,0.0000,0.0000,4134.0000,9.0000,-1.0000,-1.0000
485.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,25.0000,1.0000,0.0000,11967.0000,91.0000,-1.0000,-1.0000
486.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,3.0000,1.0000,4133.0000,25.0000,-1.0000,-1.0000
487.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,35.0000,1.0000,0.0000,19943.0000,90.0000,-1.0000,-1.0000
488.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,58.0000,0.0000,0.0000,11771.0000,29.0000,-1.0000,-1.0000
489.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,30.0000,0.0000,0.0000,-1.0000,8.0000,-1.0000,-1.0000
490.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,9.0000,1.0000,1.0000,-1.0000,15.0000,-1.0000,-1.0000
491.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,0.0000,65304.0000,19.0000,-1.0000,-1.0000
492.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,21.0000,0.0000,0.0000,-1.0000,7.0000,-1.0000,-1.0000
493.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,55.0000,0.0000,0.0000,113787.0000,30.0000,-1.0000,-1.0000
494.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,71.0000,0.0000,0.0000,-1.0000,49.0000,-1.0000,-1.0000
495.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,21.0000,0.0000,0.0000,-1.0000,8.0000,-1.0000,-1.0000
496.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,2627.0000,14.0000,-1.0000,-1.0000
497.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,54.0000,1.0000,0.0000,36947.0000,78.0000,-1.0000,-1.0000
498.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,-1.0000,15.0000,-1.0000,-1.0000
499.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,25.0000,1.0000,2.0000,113781.0000,151.0000,-1.0000,-1.0000
500.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,24.0000,0.0000,0.0000,350035.0000,7.0000,-1.0000,-1.0000
501.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,17.0000,0.0000,0.0000,315086.0000,8.0000,-1.0000,-1.0000
502.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,21.0000,0.0000,0.0000,364846.0000,7.0000,-1.0000,-1.0000
503.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,330909.0000,7.0000,-1.0000,-1.0000
504.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,37.0000,0.0000,0.0000,4135.0000,9.0000,-1.0000,-1.0000
505.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,16.0000,0.0000,0.0000,110152.0000,86.0000,-1.0000,-1.0000
506.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,18.0000,1.0000,0.0000,-1.0000,108.0000,-1.0000,-1.0000
507.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,33.0000,0.0000,2.0000,26360.0000,26.0000,-1.0000,-1.0000
508.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,111427.0000,26.0000,-1.0000,-1.0000
509.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,28.0000,0.0000,0.0000,-1.0000,22.0000,-1.0000,-1.0000
510.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,26.0000,0.0000,0.0000,1601.0000,56.0000,-1.0000,-1.0000
511.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,29.0000,0.0000,0.0000,382651.0000,7.0000,-1.0000,-1.0000
512.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,-1.0000,8.0000,-1.0000,-1.0000
513.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,36.0000,0.0000,0.0000,-1.0000,26.0000,-1.0000,-1.0000
514.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,54.0000,1.0000,0.0000,-1.0000,59.0000,-1.0000,-1.0000
515.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,24.0000,0.0000,0.0000,349209.0000,7.0000,-1.0000,-1.0000
516.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,47.0000,0.0000,0.0000,36967.0000,34.0000,-1.0000,-1.0000
517.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,34.0000,0.0000,0.0000,-1.0000,10.0000,-1.0000,-1.0000
518.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,371110.0000,24.0000,-1.0000,-1.0000
519.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,36.0000,1.0000,0.0000,226875.0000,26.0000,-1.0000,-1.0000
520.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,32.0000,0.0000,0.0000,349242.0000,7.0000,-1.0000,-1.0000
521.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,30.0000,0.0000,0.0000,12749.0000,93.0000,-1.0000,-1.0000
522.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,22.0000,0.0000,0.0000,349252.0000,7.0000,-1.0000,-1.0000
523.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,2624.0000,7.0000,-1.0000,-1.0000
524.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,44.0000,0.0000,1.0000,111361.0000,57.0000,-1.0000,-1.0000
525.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,2700.0000,7.0000,-1.0000,-1.0000
526.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,40.0000,0.0000,0.0000,367232.0000,7.0000,-1.0000,-1.0000
527.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,50.0000,0.0000,0.0000,-1.0000,10.0000,-1.0000,-1.0000
528.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,-1.0000,221.0000,-1.0000,-1.0000
529.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,39.0000,0.0000,0.0000,3101296.0000,7.0000,-1.0000,-1.0000
530.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,23.0000,2.0000,1.0000,29104.0000,11.0000,-1.0000,-1.0000
531.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,2.0000,1.0000,1.0000,26360.0000,26.0000,-1.0000,-1.0000
532.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,2641.0000,7.0000,-1.0000,-1.0000
533.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,17.0000,1.0000,1.0000,2690.0000,7.0000,-1.0000,-1.0000
534.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,2.0000,2668.0000,22.0000,-1.0000,-1.0000
535.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,30.0000,0.0000,0.0000,315084.0000,8.0000,-1.0000,-1.0000
536.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,7.0000,0.0000,2.0000,-1.0000,26.0000,-1.0000,-1.0000
537.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,45.0000,0.0000,0.0000,113050.0000,26.0000,-1.0000,-1.0000
538.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,30.0000,0.0000,0.0000,-1.0000,106.0000,-1.0000,-1.0000
539.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,364498.0000,14.0000,-1.0000,-1.0000
540.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,22.0000,0.0000,2.0000,13568.0000,49.0000,-1.0000,-1.0000
541.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,36.0000,0.0000,2.0000,-1.0000,71.0000,-1.0000,-1.0000
542.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,9.0000,4.0000,2.0000,347082.0000,31.0000,-1.0000,-1.0000
543.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,11.0000,4.0000,2.0000,347082.0000,31.0000,-1.0000,-1.0000
544.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,32.0000,1.0000,0.0000,2908.0000,26.0000,-1.0000,-1.0000
545.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,50.0000,1.0000,0.0000,-1.0000,106.0000,-1.0000,-1.0000
546.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,64.0000,0.0000,0.0000,693.0000,26.0000,-1.0000,-1.0000
547.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,19.0000,1.0000,0.0000,2908.0000,26.0000,-1.0000,-1.0000
548.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,-1.0000,13.0000,-1.0000,-1.0000
549.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,33.0000,1.0000,1.0000,363291.0000,20.0000,-1.0000,-1.0000
550.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,8.0000,1.0000,1.0000,-1.0000,36.0000,-1.0000,-1.0000
551.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,17.0000,0.0000,2.0000,17421.0000,110.0000,-1.0000,-1.0000
552.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,27.0000,0.0000,0.0000,244358.0000,26.0000,-1.0000,-1.0000
553.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,330979.0000,7.0000,-1.0000,-1.0000
554.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,22.0000,0.0000,0.0000,2620.0000,7.0000,-1.0000,-1.0000
555.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,22.0000,0.0000,0.0000,347085.0000,7.0000,-1.0000,-1.0000
556.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,62.0000,0.0000,0.0000,113807.0000,26.0000,-1.0000,-1.0000
557.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,48.0000,1.0000,0.0000,11755.0000,39.0000,-1.0000,-1.0000
558.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,-1.0000,227.0000,-1.0000,-1.0000
559.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,39.0000,1.0000,1.0000,110413.0000,79.0000,-1.0000,-1.0000
560.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,36.0000,1.0000,0.0000,345572.0000,17.0000,-1.0000,-1.0000
561.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,372622.0000,7.0000,-1.0000,-1.0000
562.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,40.0000,0.0000,0.0000,349251.0000,7.0000,-1.0000,-1.0000
563.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,28.0000,0.0000,0.0000,218629.0000,13.0000,-1.0000,-1.0000
564.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,-1.0000,8.0000,-1.0000,-1.0000
565.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,-1.0000,8.0000,-1.0000,-1.0000
566.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,24.0000,2.0000,0.0000,-1.0000,24.0000,-1.0000,-1.0000
567.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,19.0000,0.0000,0.0000,349205.0000,7.0000,-1.0000,-1.0000
568.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,29.0000,0.0000,4.0000,349909.0000,21.0000,-1.0000,-1.0000
569.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,2686.0000,7.0000,-1.0000,-1.0000
570.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,32.0000,0.0000,0.0000,350417.0000,7.0000,-1.0000,-1.0000
571.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,62.0000,0.0000,0.0000,-1.0000,10.0000,-1.0000,-1.0000
572.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,53.0000,2.0000,0.0000,11769.0000,51.0000,-1.0000,-1.0000
573.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,36.0000,0.0000,0.0000,-1.0000,26.0000,-1.0000,-1.0000
574.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,14312.0000,7.0000,-1.0000,-1.0000
575.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,16.0000,0.0000,0.0000,-1.0000,8.0000,-1.0000,-1.0000
576.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,19.0000,0.0000,0.0000,358585.0000,14.0000,-1.0000,-1.0000
577.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,34.0000,0.0000,0.0000,243880.0000,13.0000,-1.0000,-1.0000
578.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,39.0000,1.0000,0.0000,13507.0000,55.0000,-1.0000,-1.0000
579.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0000,0.0000,2689.0000,14.0000,-1.0000,-1.0000
580.0000,1.0000,3.0000,-1.0000,-1.0000,-1.0000,32.0000,0.0000,0.0000,-1.0000,7.0000,-1.0000,-1.0000
581.0000,1.0000,2.0000,-1.0000,-1.0000,-1.0000,25.0000,1.0000,1.0000,237789.0000,30.0000,-1.0000,-1.0000
582.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,39.0000,1.0000,1.0000,17421.0000,110.0000,-1.0000,-1.0000
583.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,54.0000,0.0000,0.0000,28403.0000,26.0000,-1.0000,-1.0000
584.0000,0.0000,1.0000,-1.0000,-1.0000,-1.0000,36.0000,0.0000,0.0000,13049.0000,40.0000,-1.0000,-1.0000
585.0000,0.0000,3.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.0000,0.0000,3411.0000,8.0000,-1.0000,-1.0000
586.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,18.0000,0.0000,2.0000,110413.0000,79.0000,-1.0000,-1.0000
587.0000,0.0000,2.0000,-1.0000,-1.0000,-1.0000,47.0000,0.0000,0.0000,237565.0000,15.0000,-1.0000,-1.0000
588.0000,1.0000,1.0000,-1.0000,-1.0000,-1.0000,60.0000,1.0000,1.0000,13567.0000,79.0000,-1.0000,-1.0000
